time,eu_24,eu_17
2025-06-29 12:25:00,3920.916,3840.2924
2025-06-29 12:30:00,3834.9144,3774.3575
2025-06-29 12:35:00,3752.3784,3670.953
2025-06-29 12:40:00,3567.209,3502.8227
2025-06-29 12:45:00,3545.5998,3480.9258
2025-06-29 12:50:00,3523.599,3465.4984
2025-06-29 12:55:00,3416.1400000000003,3349.2984000000006
2025-06-29 13:00:00,3136.4441,3097.9032
2025-06-29 13:05:00,2649.836,2630.677
2025-06-29 13:10:00,3073.1869,2962.7232
2025-06-29 13:15:00,3628.0044,3568.2785000000003
2025-06-29 13:20:00,3577.0125,3519.6161
2025-06-29 13:25:00,3199.9671,3146.624
2025-06-29 13:30:00,2876.8108999999995,2853.0936
2025-06-29 13:35:00,2680.2985,2637.2304
2025-06-29 13:40:00,2918.7672,2775.2438
2025-06-29 13:45:00,3699.8146,3583.2076
2025-06-29 13:50:00,3817.908,3722.672
2025-06-29 13:55:00,3334.1536,3260.1
2025-06-29 14:00:00,3298.4914,3166.7175
2025-06-29 14:05:00,4429.755,4317.3654
2025-06-29 14:10:00,5221.68,5121.114699999999
2025-06-29 14:15:00,6000.017000000001,5882.096500000001
2025-06-29 14:20:00,6089.443200000001,5999.1435
2025-06-29 14:25:00,5115.0663,5019.7651000000005
2025-06-29 14:30:00,4892.7324,4747.481200000001
2025-06-29 14:35:00,4744.0854,4650.688800000001
2025-06-29 14:40:00,5526.1096,5407.6795
2025-06-29 14:45:00,5885.863600000001,5759.9344
2025-06-29 14:50:00,4174.6810000000005,4113.142
2025-06-29 14:55:00,4295.1807,4183.3368
2025-06-29 15:00:00,6057.204299999999,6050.8168
2025-06-29 15:05:00,5552.7255,5511.7044000000005
2025-06-29 15:10:00,4090.9066,4013.696
2025-06-29 17:00:00,5653.376,5102.9454
2025-06-29 17:05:00,5126.2644,5161.995800000001
2025-06-29 17:10:00,7158.1828000000005,6993.932399999999
2025-06-29 17:15:00,7131.0726,7245.5676
2025-06-29 17:20:00,6782.489500000001,6632.280000000001
2025-06-29 17:25:00,6983.600100000001,6807.270600000001
2025-06-29 17:35:00,5441.568,5637.6732
2025-06-29 17:40:00,5494.7970000000005,5423.616000000001
2025-06-29 17:45:00,6677.2365,6458.216799999999
2025-06-29 17:50:00,6476.3671,6288.184500000001
2025-06-29 17:55:00,6363.8676,6160.2336
2025-06-29 18:00:00,6709.3696,6479.9514
2025-06-29 18:05:00,6607.1841,6472.7382
2025-06-29 18:10:00,4640.2488,4750.17
2025-06-29 18:15:00,6485.5368,6252.5015
2025-06-29 18:20:00,6048.5949,5881.5568
2025-06-29 18:25:00,6093.831,5858.5128
2025-06-29 18:30:00,4469.486800000001,4276.896000000001
2025-06-29 18:35:00,4795.2102,4495.6208
2025-06-29 18:40:00,5397.6756,5126.8408
2025-06-29 18:45:00,5137.847199999999,4845.2026
2025-06-29 18:50:00,4849.8705,4563.6333
2025-06-29 18:55:00,4358.4681,4039.531
2025-06-29 19:00:00,4395.3782,4050.522
2025-06-29 19:05:00,4154.5095,3792.3879000000006
2025-06-29 19:10:00,3867.9826,3507.8752000000004
2025-06-29 19:15:00,3563.45,3211.1667
2025-06-29 19:20:00,3277.6029000000003,2926.8472
2025-06-29 19:25:00,3021.9696,2665.2939
2025-06-29 19:30:00,2771.34,2392.3830000000003
2025-06-29 19:35:00,2467.226,2097.4974
2025-06-29 19:40:00,2200.788,1834.7186
2025-06-29 19:45:00,1877.2119,1591.7384000000002
2025-06-29 19:50:00,1350.3367,1130.5521
2025-06-29 19:55:00,1473.8962,1235.4071
2025-06-29 20:00:00,1210.4440000000002,969.5281
2025-06-29 20:05:00,882.6840000000001,774.5400000000001
2025-06-29 20:10:00,652.8003,570.8104000000001
2025-06-29 20:15:00,477.8064,389.6558
2025-06-29 20:20:00,354.3102,272.3233
2025-06-29 20:25:00,228.2315,171.03150000000002
2025-06-29 20:30:00,129.886,81.63480000000001
2025-06-29 20:35:00,57.3894,18.8232
2025-06-30 05:55:00,61.718,6.122000000000001
2025-06-30 06:00:00,109.888,49.7392
2025-06-30 06:05:00,223.4718,323.92920000000004
2025-06-30 06:10:00,388.0838,536.384
2025-06-30 06:15:00,599.0501,794.6592
2025-06-30 06:20:00,851.9922,1059.942
2025-06-30 06:25:00,1105.5638,1328.5155
2025-06-30 06:30:00,1243.1592,1486.134
2025-06-30 06:35:00,1100.9625,1252.6756
2025-06-30 06:40:00,1138.4496,1239.2808
2025-06-30 06:45:00,937.484,953.172
2025-06-30 06:50:00,1552.8051,1622.7068
2025-06-30 06:55:00,1307.1435,1334.4741
2025-06-30 07:00:00,1680.0279000000005,1732.0314
2025-06-30 07:05:00,1685.7549,1744.1059999999998
2025-06-30 07:10:00,1150.336,1140.5871
2025-06-30 07:15:00,961.292,955.3615
2025-06-30 07:20:00,930.7974,913.5
2025-06-30 07:25:00,922.3623,910.4917
2025-06-30 07:30:00,926.1559999999998,895.6375
2025-06-30 07:35:00,927.668,861.3264
2025-06-30 07:40:00,946.2453,925.4394
2025-06-30 07:45:00,1069.0206,1057.9383
2025-06-30 07:50:00,1308.8985,1259.7039
2025-06-30 07:55:00,1691.3635,1659.8894
2025-06-30 08:00:00,2553.1528,2539.0112
2025-06-30 08:05:00,3349.467,3333.6744
2025-06-30 08:10:00,1888.1883,1907.1736
2025-06-30 08:15:00,1958.4374,1935.9072
2025-06-30 08:20:00,1963.8717,1912.6635
2025-06-30 08:25:00,2557.9638,2499.424
2025-06-30 08:30:00,2799.8048,2714.6658
2025-06-30 08:35:00,2604.1994000000004,2546.9179
2025-06-30 08:40:00,2669.6736,2636.7488
2025-06-30 08:45:00,2614.0411,2546.9558
2025-06-30 08:50:00,2342.0052,2278.102
2025-06-30 08:55:00,2145.705,2118.194
2025-06-30 09:00:00,2634.7535000000003,2552.6619
2025-06-30 09:05:00,3330.1936,3145.2438
2025-06-30 09:10:00,5259.8897,5140.372700000001
2025-06-30 09:15:00,5541.7134,5435.654399999999
2025-06-30 09:20:00,6102.932,5938.7256
2025-06-30 09:25:00,7358.814,7098.3801
2025-06-30 09:30:00,7579.219999999999,7255.3485
2025-06-30 09:35:00,7803.306,7582.4544
2025-06-30 09:40:00,7632.303800000001,7535.7414
2025-06-30 17:45:00,7121.1108,7041.54
2025-06-30 17:50:00,7166.5056,7050.512
2025-06-30 17:55:00,6550.291799999999,6129.8832
2025-06-30 18:00:00,6800.170999999999,6565.316999999999
2025-06-30 18:05:00,4911.348,4884.0960000000005
2025-06-30 18:20:00,6613.338900000001,6339.81
2025-06-30 18:25:00,6418.838999999999,6125.7988
2025-06-30 18:30:00,6116.299799999999,5797.643399999999
2025-06-30 18:35:00,5888.8602,5533.7625
2025-06-30 18:40:00,5612.098399999999,5279.5328
2025-06-30 18:45:00,5329.3923,4991.7541
2025-06-30 18:50:00,5054.2912,4697.844599999999
2025-06-30 18:55:00,4744.6455,4386.5934
2025-06-30 19:00:00,4460.197700000001,4076.982
2025-06-30 19:05:00,4170.570000000001,3797.703
2025-06-30 19:10:00,3884.1894,3477.4999999999995
2025-06-30 19:15:00,3585.67,3227.8192
2025-06-30 19:20:00,3317.547,2917.064
2025-06-30 19:25:00,3011.574,2643.0084
2025-06-30 19:30:00,2749.614,2350.1984
2025-06-30 19:35:00,2456.2125,2047.9368
2025-06-30 19:40:00,2174.073,1769.6592
2025-06-30 19:45:00,1897.4584,1558.1622
2025-06-30 19:50:00,1616.6570000000002,1298.583
2025-06-30 19:55:00,1323.6102,1101.4819
2025-06-30 20:00:00,1060.2274,844.4082000000001
2025-06-30 20:05:00,765.4644,664.8564
2025-06-30 20:10:00,562.3997,478.2916
2025-06-30 20:15:00,448.85980000000006,337.1648
2025-06-30 20:20:00,309.9086,216.9778
2025-06-30 20:25:00,230.881,120.6158
2025-06-30 20:30:00,129.98,57.8655
2025-06-30 20:35:00,57.7035,31.6755
2025-07-01 05:50:00,39.529,5.7349000000000006
2025-07-01 05:55:00,60.292,59.386
2025-07-01 06:00:00,72.2612,97.7505
2025-07-01 06:05:00,152.5314,151.6045
2025-07-01 06:10:00,253.8438,222.20550000000003
2025-07-01 06:15:00,375.032,305.721
2025-07-01 06:20:00,528.4188,392.2455
2025-07-01 06:25:00,725.5135,497.9808
2025-07-01 06:30:00,913.842,630.81
2025-07-01 06:35:00,1123.1219999999998,821.8782
2025-07-01 06:40:00,1374.6706,986.244
2025-07-01 06:45:00,1616.4111,1210.196
2025-07-01 06:50:00,1868.845,1497.5100000000002
2025-07-01 06:55:00,2165.6118,1918.552
2025-07-01 07:00:00,2445.2001,2279.881
2025-07-01 07:05:00,2741.3162,2589.4316
2025-07-01 07:10:00,3049.4358,2922.0240000000003
2025-07-01 07:15:00,3332.552,3243.752
2025-07-01 07:20:00,3593.037,3552.8145
2025-07-01 07:25:00,3815.9535,3794.633100000001
2025-07-01 07:30:00,4102.1288,4049.2836
2025-07-01 07:35:00,4385.214599999999,4299.712
2025-07-01 07:40:00,4641.812800000001,4548.9849
2025-07-01 07:45:00,4816.882,4793.6056
2025-07-01 07:50:00,5234.5184,5170.0176
2025-07-01 07:55:00,5576.403300000001,5505.11
2025-07-01 08:00:00,5800.249,5713.747200000001
2025-07-01 08:05:00,5950.62,5910.0888
2025-07-01 08:10:00,6082.342,6014.7369
2025-07-01 08:15:00,6179.586000000001,6121.0895
2025-07-01 08:20:00,6308.5,6258.135
2025-07-01 08:25:00,6415.114499999999,6389.4891
2025-07-01 08:30:00,6438.352800000001,6434.2289
2025-07-01 08:35:00,6576.7075,6485.436999999999
2025-07-01 08:40:00,6616.1501,6472.7601
2025-07-01 08:45:00,6684.6528,6532.1216
2025-07-01 08:50:00,6797.844,6643.7605
2025-07-01 08:55:00,6853.1859,6684.282499999999
2025-07-01 09:00:00,6936.8696,6775.141799999999
2025-07-01 09:05:00,7011.6274,6816.199500000001
2025-07-01 09:10:00,7042.986,6849.752
2025-07-01 09:15:00,7042.650299999999,6850.792
2025-07-01 09:20:00,7049.28,6850.376000000001
2025-07-01 09:25:00,7105.4744,6913.304999999999
2025-07-01 09:30:00,7125.9400000000005,7000.599100000001
2025-07-01 09:35:00,7174.476000000001,7003.780000000001
2025-07-01 09:40:00,7245.3148,7050.821400000001
2025-07-01 09:45:00,7300.46,7242.84
2025-07-01 09:50:00,7364.330999999999,7303.3195
2025-07-01 09:55:00,7416.216799999999,7288.930800000001
2025-07-01 10:00:00,7433.922600000001,7243.61
2025-07-01 10:05:00,7504.474400000001,7303.097699999999
2025-07-01 10:10:00,7483.9227,7300.9906
2025-07-01 10:15:00,7395.0975,7186.635200000001
2025-07-01 10:20:00,7413.978599999999,7215.516
2025-07-01 10:25:00,7564.6668,7327.4355
2025-07-01 10:30:00,7615.74,7387.5846
2025-07-01 10:35:00,7646.238000000001,7382.569700000001
2025-07-01 10:40:00,7679.168000000001,7445.9385
2025-07-01 10:45:00,7735.9405,7506.330000000001
2025-07-01 10:50:00,7697.8066,7508.154
2025-07-01 10:55:00,7721.1429,7567.4289
2025-07-01 11:00:00,7747.175400000001,7573.325
2025-07-01 16:00:00,7575.105200000001,7499.3172
2025-07-01 16:05:00,7555.9848,7520.839499999999
2025-07-01 16:10:00,7466.724899999999,7446.5646
2025-07-01 16:15:00,7291.1246,7277.715
2025-07-01 16:20:00,7304.831499999999,7336.4384
2025-07-01 16:25:00,7353.8901,7410.025599999999
2025-07-01 16:30:00,7366.5583,7396.8708
2025-07-01 16:35:00,7353.657899999999,7373.354799999999
2025-07-01 16:40:00,7298.841600000001,7296.865
2025-07-01 16:45:00,7303.447899999999,7265.025
2025-07-01 16:50:00,7263.951,7183.8984
2025-07-01 16:55:00,7177.2151,7106.176
2025-07-01 17:00:00,7107.9822,7067.5502
2025-07-01 17:05:00,7193.719999999999,7140.037499999999
2025-07-01 17:10:00,7113.3066,6954.5584
2025-07-01 17:15:00,7020.1772,6839.694399999999
2025-07-01 17:20:00,6910.721299999999,6833.565
2025-07-01 17:25:00,6865.839199999999,6801.518400000001
2025-07-01 17:30:00,6686.486400000001,6694.713500000001
2025-07-01 17:35:00,6650.595,6654.7511
2025-07-01 17:40:00,6658.400299999999,6682.338
2025-07-01 17:45:00,6461.7351,6336.1338
2025-07-01 17:50:00,5942.049,5917.8855
2025-07-01 17:55:00,6582.875999999999,6434.025231
2025-07-01 18:00:00,6525.4995,6286.823611000001
2025-07-01 18:05:00,4970.5653,4583.784799999999
2025-07-01 18:10:00,3948.966,3750.6756
2025-07-01 18:15:00,2303.1286,1870.4241
2025-07-01 18:20:00,2487.9064,2748.3579000000004
2025-07-01 18:25:00,5936.5328,5753.5432
2025-07-01 18:30:00,5190.141599999999,5167.4224
2025-07-01 18:35:00,5512.810799999999,5431.635
2025-07-01 18:40:00,4921.1912,4998.569399999999
2025-07-01 18:45:00,4835.5094,4768.6912
2025-07-01 18:50:00,4765.123199999999,4648.861599999999
2025-07-01 18:55:00,3144.1905,2934.726
2025-07-01 19:00:00,3965.6441,4090.5568
2025-07-01 19:05:00,3881.7441,3873.24
2025-07-01 19:10:00,3638.5262,3611.944
2025-07-01 19:15:00,3092.034,3110.0114000000003
2025-07-01 19:20:00,3074.9367999999995,3059.9457
2025-07-01 19:25:00,2864.2566,2839.0284
2025-07-01 19:30:00,2578.0691,2546.3093000000003
2025-07-01 19:35:00,1873.9401000000005,1931.548
2025-07-01 19:40:00,1739.0970000000002,1757.5653
2025-07-01 19:45:00,1781.8855999999998,1757.781
2025-07-01 19:50:00,1510.0019999999995,1511.33
2025-07-01 19:55:00,1289.96,1296.9495
2025-07-01 20:00:00,1055.0898,1082.0429
2025-07-01 20:05:00,872.1945000000002,903.8712
2025-07-01 20:10:00,687.6141,716.0755000000001
2025-07-01 20:15:00,488.9688,510.47100000000006
2025-07-01 20:20:00,345.95640000000003,375.8516
2025-07-01 20:25:00,231.3324,247.9348
2025-07-01 20:30:00,146.3697,148.63750000000002
2025-07-01 20:35:00,70.0722,71.3713
2025-07-01 20:40:00,18.5568,6.4789
2025-07-02 05:55:00,52.65,17.4531
2025-07-02 06:00:00,123.4563,97.689
2025-07-02 06:05:00,198.48,179.13150000000002
2025-07-02 06:10:00,258.94800000000004,222.8904
2025-07-02 06:15:00,357.69800000000004,291.632
2025-07-02 06:20:00,532.88,436.345
2025-07-02 06:25:00,775.3874999999999,637.6638
2025-07-02 06:30:00,1094.4720000000002,899.158
2025-07-02 06:35:00,1274.4707999999998,1034.446
2025-07-02 06:40:00,1077.3798,964.642
2025-07-02 06:45:00,1305.717,1157.4024
2025-07-02 06:50:00,1582.5186,1427.0856
2025-07-02 06:55:00,1477.982,1362.96
2025-07-02 07:00:00,2123.8464000000004,2016.3681
2025-07-02 07:05:00,1956.5011,1862.248
2025-07-02 07:10:00,2098.824,1997.2508
2025-07-02 07:15:00,2112.0614,1932.7275
2025-07-02 07:20:00,2239.7716,2121.288
2025-07-02 07:25:00,1384.7320000000002,1268.6436
2025-07-02 07:30:00,2441.0661,2314.2522
2025-07-02 07:35:00,3956.2541,3880.3764
2025-07-02 07:40:00,3110.0130000000004,2932.0704000000005
2025-07-02 07:45:00,3052.5095999999994,2901.0075
2025-07-02 07:50:00,2718.0738,2592.6291
2025-07-02 07:55:00,3661.2653,3548.774
2025-07-02 08:00:00,3312.7836,3179.6978000000004
2025-07-02 08:05:00,4077.4832,3760.2657
2025-07-02 08:10:00,3416.9548,3274.523
2025-07-02 08:15:00,2680.1637,2620.644
2025-07-02 08:20:00,2429.9184,2356.8948
2025-07-02 08:25:00,3457.647,3500.4002
2025-07-02 08:30:00,5496.822,5576.1424
2025-07-02 08:35:00,3680.655,3550.797
2025-07-02 08:40:00,2505.7998,2380.9148
2025-07-02 08:45:00,2120.6223,2063.1429
2025-07-02 08:50:00,2732.7608000000005,2697.6696
2025-07-02 08:55:00,3424.9824,3393.6552
2025-07-02 09:00:00,3907.8002,3853.0713
2025-07-02 09:05:00,3344.8469,3246.4429000000005
2025-07-02 09:10:00,3367.4859,3246.3704
2025-07-02 09:15:00,5743.3046,5463.768599999999
2025-07-02 09:20:00,5395.7288,5153.4738
2025-07-02 09:25:00,5153.9058,5166.5737
2025-07-02 09:30:00,3535.4150000000004,3595.9931
2025-07-02 09:35:00,6039.406,5843.494500000001
2025-07-02 09:40:00,6899.5095,6804.976500000001
2025-07-02 09:50:00,6531.6036,6487.476000000001
2025-07-02 13:20:00,7551.544,7310.7245
2025-07-02 13:25:00,8046.7344,7825.751199999999
2025-07-02 13:30:00,7648.9952,7442.616999999999
2025-07-02 13:35:00,6179.7057,5979.581999999999
2025-07-02 13:40:00,7188.9983,6998.836800000001
2025-07-02 13:45:00,7443.936500000001,7255.125999999999
2025-07-02 13:50:00,8004.666999999999,7827.9471
2025-07-02 13:55:00,7845.976000000001,7682.289999999999
2025-07-02 14:00:00,7585.32,7360.577200000001
2025-07-02 14:05:00,7759.021799999999,7568.8424
2025-07-02 14:10:00,7606.302,7394.837500000001
2025-07-02 14:15:00,6848.688000000001,6836.903699999999
2025-07-02 14:20:00,7805.1366,7592.566800000001
2025-07-02 14:25:00,7904.4214,7668.0216
2025-07-02 14:30:00,7865.579699999999,7655.808599999999
2025-07-02 14:35:00,7771.766399999999,7605.263400000001
2025-07-02 14:40:00,7721.501999999999,7555.31
2025-07-02 14:45:00,7663.9346,7554.834000000001
2025-07-02 14:50:00,7654.943999999999,7558.403999999999
2025-07-02 14:55:00,7644.223999999999,7542.4932
2025-07-02 15:00:00,7626.5655,7497.342300000001
2025-07-02 15:05:00,7612.8246,7491.348000000001
2025-07-02 15:10:00,7582.2618,7460.192499999999
2025-07-02 15:15:00,7587.631700000001,7474.0677
2025-07-02 15:20:00,7606.6166,7459.017499999999
2025-07-02 15:25:00,7580.7044,7440.7936
2025-07-02 15:30:00,7608.2994,7474.538499999999
2025-07-02 15:35:00,7586.4327,7474.185399999999
2025-07-02 15:40:00,7555.512599999999,7430.084999999999
2025-07-02 15:45:00,7566.613600000001,7428.096
2025-07-02 15:50:00,7499.983499999999,7382.2588
2025-07-02 15:55:00,7473.0137,7355.049000000001
2025-07-02 16:00:00,7443.7272,7314.805
2025-07-02 16:05:00,7461.3015,7332.402000000001
2025-07-02 16:10:00,7447.820599999999,7333.2105
2025-07-02 16:15:00,7391.688,7301.464999999999
2025-07-02 16:20:00,7377.9816,7257.364200000001
2025-07-02 16:25:00,7403.174999999999,7281.614800000001
2025-07-02 16:30:00,7434.5775,7302.155000000001
2025-07-02 16:35:00,7423.447800000001,7302.73
2025-07-02 16:40:00,7408.0973,7302.615
2025-07-02 16:45:00,7448.7622,7313.472
2025-07-02 16:50:00,7396.8475,7291.2093
2025-07-02 16:55:00,7322.3059,7218.0171
2025-07-02 17:00:00,7277.315,7121.895
2025-07-02 17:05:00,7260.165900000001,7047.834000000001
2025-07-02 17:10:00,7194.822299999999,7014.761000000001
2025-07-02 17:15:00,7062.4944000000005,6984.12
2025-07-02 17:20:00,6948.583200000001,6896.425799999999
2025-07-02 17:25:00,6904.8299,6893.2764
2025-07-02 17:30:00,6859.118399999999,6814.837600000001
2025-07-02 17:35:00,6815.5791,6761.1525
2025-07-02 17:40:00,6744.262199999999,6679.463599999999
2025-07-02 17:45:00,6682.896000000001,6595.572
2025-07-02 17:50:00,6600.3126,6522.01951
2025-07-02 17:55:00,6563.276699999999,6397.18191
2025-07-02 18:00:00,6523.8587,6352.4461
2025-07-02 18:05:00,6519.076,6333.424
2025-07-02 18:10:00,6432.6897,6316.445999999999
2025-07-02 18:15:00,6258.24,6211.8264
2025-07-02 18:20:00,6143.099999999999,6114.2394
2025-07-02 18:25:00,5941.7694,5909.832600000001
2025-07-02 18:30:00,5706.1044,5669.0262
2025-07-02 18:35:00,5439.0105,5374.236
2025-07-02 18:40:00,5225.2095,5190.701599999999
2025-07-02 18:45:00,4998.0052,4945.4626
2025-07-02 18:50:00,4699.3363,4625.5776
2025-07-02 18:55:00,4419.8433,4343.2524
2025-07-02 19:00:00,4171.0396,4139.0604
2025-07-02 19:05:00,3915.895,3870.0585
2025-07-02 19:10:00,3594.6959999999995,3559.101
2025-07-02 19:15:00,3061.7676,3057.7292
2025-07-02 19:20:00,3176.1317,3133.8636
2025-07-02 19:25:00,2824.5058000000004,2761.542
2025-07-02 19:30:00,2557.1304,2475.0684
2025-07-02 19:35:00,2293.5469,2235.704
2025-07-02 19:40:00,2065.1103,2004.3075
2025-07-02 19:45:00,1780.5700000000002,1717.5741
2025-07-02 19:50:00,1502.9424,1470.7392000000002
2025-07-02 19:55:00,1084.2887999999998,1045.36
2025-07-02 20:00:00,487.1559,448.959
2025-07-02 20:05:00,361.8446,356.47920000000005
2025-07-02 20:10:00,447.4917,423.1458
2025-07-02 20:15:00,515.24,516.2334000000001
2025-07-02 20:20:00,326.82840000000004,315.0553
2025-07-02 20:25:00,210.02850000000004,194.025
2025-07-02 20:30:00,101.3424,70.3912
2025-07-02 20:35:00,62.69500000000001,44.349900000000005
2025-07-03 05:55:00,57.016,28.464
2025-07-03 06:00:00,96.0495,83.01410000000001
2025-07-03 06:05:00,174.10950000000005,149.5897
2025-07-03 06:10:00,243.7434,196.122
2025-07-03 06:15:00,256.212,241.1475
2025-07-03 06:20:00,434.5374,369.5496
2025-07-03 06:25:00,701.7360000000001,538.7563
2025-07-03 06:30:00,800.484,631.4236000000001
2025-07-03 06:35:00,1021.8504,797.456
2025-07-03 06:40:00,1254.1529,1002.096
2025-07-03 06:45:00,1345.2929999999997,1132.1654
2025-07-03 06:50:00,1647.585,1411.3168999999998
2025-07-03 06:55:00,1954.8216,1761.4889999999998
2025-07-03 07:00:00,2241.1017,2125.2670000000003
2025-07-03 07:05:00,2599.4210000000003,2481.5406
2025-07-03 07:10:00,2853.3951999999995,2712.402
2025-07-03 07:15:00,3109.6006,2989.6240000000003
2025-07-03 07:20:00,3363.0,3252.2815
2025-07-03 07:25:00,3598.0698,3495.202
2025-07-03 07:30:00,3914.3265,3827.4795
2025-07-03 07:35:00,4047.52,3936.185
2025-07-03 07:40:00,3207.0156,3144.9132
2025-07-03 07:45:00,5049.0312,4882.0918
2025-07-03 07:50:00,3855.5921,3725.232
2025-07-03 07:55:00,2363.8382,2320.2849
2025-07-03 08:00:00,2263.686,2197.0783
2025-07-03 08:05:00,4866.655600000001,4731.226500000001
2025-07-03 08:10:00,5714.7764,5396.8923
2025-07-03 08:15:00,5420.407999999999,5295.313999999999
2025-07-03 08:20:00,5300.7298,5298.358499999999
2025-07-03 08:25:00,5721.2352,5758.786
2025-07-03 08:30:00,6234.0084,6230.6839
2025-07-03 08:35:00,6354.414,6180.124000000001
2025-07-03 08:40:00,6393.3618,6170.736
2025-07-03 08:45:00,6506.1612,6195.835
2025-07-03 08:50:00,6537.2582,6216.764799999999
2025-07-03 08:55:00,6589.3996,6264.4065
2025-07-03 09:00:00,6653.163599999999,6330.933
2025-07-03 09:05:00,6658.0137,6344.521200000001
2025-07-03 09:10:00,6676.243200000001,6305.170499999999
2025-07-03 09:15:00,6714.919799999999,6305.7351
2025-07-03 09:20:00,6764.861,6351.410400000001
2025-07-03 09:25:00,6828.192000000001,6425.1082
2025-07-03 09:30:00,6896.9747,6532.4025
2025-07-03 09:35:00,6822.4692,6336.3216
2025-07-03 09:40:00,6765.267599999999,6504.008
2025-07-03 09:45:00,7043.231999999999,7005.3685000000005
2025-07-03 09:50:00,7117.02,7077.9822
2025-07-03 09:55:00,7211.127,7100.128000000001
2025-07-03 10:00:00,7344.0024,7176.7668
2025-07-03 10:05:00,7327.990600000001,7187.859
2025-07-03 10:10:00,7317.147600000001,7178.8044
2025-07-03 10:15:00,7374.9907,7197.6025
2025-07-03 10:20:00,7274.3765,7131.487499999999
2025-07-03 10:25:00,7305.596999999999,7126.2724
2025-07-03 10:30:00,7435.2939,7286.958
2025-07-03 10:35:00,7397.007,7253.1888
2025-07-03 10:40:00,7348.7172,7171.206
2025-07-03 15:30:00,7531.001600000001,7292.38
2025-07-03 15:35:00,7529.392200000001,7271.943
2025-07-03 15:40:00,7498.366199999999,7257.764799999999
2025-07-03 15:45:00,7541.184,7291.69
2025-07-03 15:50:00,7663.572,7368.822999999999
2025-07-03 15:55:00,7531.249200000001,7214.464800000001
2025-07-03 16:00:00,7337.1834,7081.6683
2025-07-03 16:05:00,7403.4978,7183.22
2025-07-03 16:10:00,7331.702000000001,7106.579500000001
2025-07-03 16:15:00,7360.550999999999,7101.248
2025-07-03 16:20:00,6244.4256000000005,6030.3815
2025-07-03 16:25:00,7430.8948,7287.826999999999
2025-07-03 16:30:00,7303.5725,7167.265
2025-07-03 16:35:00,5926.511599999999,5836.128
2025-07-03 16:40:00,7174.473900000001,6892.1706
2025-07-03 16:45:00,6690.4158,5506.3008
2025-07-03 16:50:00,4026.7,3509.016
2025-07-03 16:55:00,6571.482599999999,6848.026900000001
2025-07-03 17:00:00,7109.4068,6776.2956
2025-07-03 17:05:00,6629.3584,6664.905499999999
2025-07-03 17:10:00,7098.5184,6861.7944
2025-07-03 17:15:00,6961.5025000000005,6750.804499999999
2025-07-03 17:20:00,6858.9689,6697.671899999999
2025-07-03 17:25:00,6641.381600000001,6477.4764
2025-07-03 17:30:00,6033.504,5966.4788
2025-07-03 17:35:00,6514.8928000000005,6504.68
2025-07-03 17:40:00,5164.0079000000005,4938.6085
2025-07-03 17:45:00,5678.060799999999,5365.54
2025-07-03 17:50:00,4525.0289,4088.435
2025-07-03 17:55:00,6211.191000000001,6122.6405
2025-07-03 18:00:00,6263.3984,6135.061200000001
2025-07-03 18:05:00,6373.2023,6188.409
2025-07-03 18:10:00,6101.3832,5938.9211000000005
2025-07-03 18:15:00,5906.7688,5852.0511
2025-07-03 18:20:00,5753.418,5747.62
2025-07-03 18:25:00,5566.2926,5584.1184
2025-07-03 18:30:00,5347.107599999999,5281.2
2025-07-03 18:35:00,5119.569,5016.9192
2025-07-03 18:40:00,4954.3851,4863.672
2025-07-03 18:45:00,4702.4285,4593.2008
2025-07-03 18:50:00,4400.82,4288.8978
2025-07-03 18:55:00,4170.3075,4060.5147
2025-07-03 19:00:00,3944.088400000001,3869.5749
2025-07-03 19:05:00,3672.6753,3604.813
2025-07-03 19:10:00,3406.4546,3334.8322
2025-07-03 19:15:00,3128.5296,3058.0584
2025-07-03 19:20:00,2922.7743,2856.4893
2025-07-03 19:25:00,2699.3536,2640.2088
2025-07-03 19:30:00,2469.3515,2389.6448
2025-07-03 19:35:00,2185.6054000000004,2124.2812
2025-07-03 19:40:00,1923.9318,1859.4576
2025-07-03 19:45:00,1693.3765,1634.0258
2025-07-03 19:50:00,1429.2544,1396.98
2025-07-03 19:55:00,1193.0412,1192.0071
2025-07-03 20:00:00,988.8032,990.2192
2025-07-03 20:05:00,773.1628,773.4
2025-07-03 20:10:00,573.3182,585.9581
2025-07-03 20:15:00,431.528,429.3896
2025-07-03 20:20:00,289.7862,297.792
2025-07-03 20:25:00,187.884,166.3376
2025-07-03 20:30:00,107.17480000000002,83.67060000000001
2025-07-03 20:35:00,55.4535,6.3004
2025-07-04 06:05:00,53.20700000000001,17.3322
2025-07-04 06:10:00,81.87920000000001,56.979
2025-07-04 06:15:00,184.7735,129.066
2025-07-04 06:20:00,254.67600000000004,195.096
2025-07-04 06:25:00,566.0778,421.0794
2025-07-04 06:30:00,796.5719999999999,589.3235999999999
2025-07-04 06:35:00,1017.144,729.916
2025-07-04 06:40:00,1265.355,955.3878
2025-07-04 06:45:00,1535.549,1206.9858
2025-07-04 06:50:00,1785.6304,1546.7949
2025-07-04 06:55:00,2060.5508,1888.134
2025-07-04 07:00:00,2312.8833,2196.0279
2025-07-04 07:05:00,2600.9452,2464.3665
2025-07-04 07:10:00,2882.2073,2740.434
2025-07-04 07:15:00,3177.4116000000004,3027.3588
